date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:14:53	127/127	---MCZ	200	added ('OK')	text/plain	date:Sat,%2020%20Apr%202024%2023:14:52%20GMT	https://dekko.qodeinteractive.com/robots.txt		(from )
02:14:54	89768/89768	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202024%2023:14:52%20GMT	https://dekko.qodeinteractive.com/coming-soon/	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/coming-soon/index.html	(from )
02:14:54	88932/88932	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Aug%202022%2011:03:54%20GMT	https://dekko.qodeinteractive.com/wp-includes/css/dist/block-library/style.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/css/dist/block-library/style.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:54	10435/10435	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:53:01%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=8.5.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style2ff6.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:55	230625/230625	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:53:01%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=8.5.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style2ff6.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:55	1325/1325	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:52:47%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/anti-spam/assets/css/admin-bar.css?ver=7.3.3	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/anti-spam/assets/css/admin-barba31.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:56	2731/2731	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2010:52:46%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/css/styles77e1.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:57	7504/7504	---MCZ	200	added ('OK')	text/css	etag:W/%2263c16c7d-1d50%22	https://export.qodethemes.com/_toolbar/assets/css/rbt-modules.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/export.qodethemes.com/_toolbar/assets/css/rbt-modulesd42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:57	586/586	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:25%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/style.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/styled42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:58	35474/35474	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/plugins.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/plugins.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:58	366292/366292	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/modules.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/modules.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:58	27466/27466	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jul%202017%2018:56:58%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/font-awesome/css/font-awesome.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/font-awesome/css/font-awesome.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:58	21769/21769	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jul%202017%2018:56:58%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/elegant-icons/style.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/elegant-icons/style.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:59	51284/51284	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jul%202017%2018:57:02%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/ion-icons/css/ionicons.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/ion-icons/css/ionicons.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:59	78080/78080	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jul%202017%2018:57:04%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/linea-icons/style.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/linea-icons/styled42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:59	8344/8344	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jul%202017%2018:57:04%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/linear-icons/style.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/linear-icons/styled42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:14:59	72520/72520	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/woocommerce.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/woocommerce.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:00	13141/13141	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/woocommerce-responsive.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/woocommerce-responsive.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:00	55234/55234	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/modules-responsive.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/modules-responsive.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:00	4247/4247	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/blog-responsive.min.css?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/blog-responsive.mind42d.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:00	726/726	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/style_dynamic_responsive.css?ver=1640014944	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/style_dynamic_responsive3e0a.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:01	11110/11110	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2015:42:24%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/style_dynamic.css?ver=1640014944	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/css/style_dynamic3e0a.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:01	462565/462565	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:45:02%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.10.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.minf7be.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:02	89521/89521	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2015:42:10%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:02	11224/11224	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2015:42:10%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:02	165339/165339	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.6.5	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min0660.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:02	407331/407331	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.5	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min0660.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:03	9509/9509	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:53:00%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.0.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mindc32.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:03	3037/3037	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:53:00%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.0.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min823d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:03	992/992	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:45:02%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.10.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cartf7be.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:03	696/696	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202017%2009:19:43%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-32x32.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-32x32.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:04	2064/2064	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202017%2009:19:43%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-192x192.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-192x192.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:04	1917/1917	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202017%2009:19:43%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-180x180.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/cropped-favicon-180x180.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:04	1580/1580	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2009:04:02%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-footer.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-footer.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:05	2478/2478	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2011:53:12%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-header-default.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-header-default.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:05	2275/2275	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2011:53:34%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-header-light.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/logo-header-light.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:05	102186/102186	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jul%202017%2009:19:51%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/06/coming-soon-background-img.jpg	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/06/coming-soon-background-img.jpg	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:06	14312/14312	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2009:00:02%20GMT	https://dekko.qodeinteractive.com/wp-content/uploads/2017/07/footer-map-img.png	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/uploads/2017/07/footer-map-img.png	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22661e9d00-4d7%22	https://dekko.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:06	58260/58260	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202022%2012:41:11%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs60660.css	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:07	9937/9937	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:52:46%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.6.4	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/swv/js/index77e1.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:07	12310/12310	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:52:46%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.6.4	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/js/index77e1.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:07	6988/6988	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c16c82-1b4c%22	https://export.qodethemes.com/_toolbar/assets/js/rbt-modules.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/export.qodethemes.com/_toolbar/assets/js/rbt-modulesd42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:08	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:53:00%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.0.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc599.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:09	2139/2139	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:53:00%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.0.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min823d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:10	2938/2938	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2010:53:00%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.0.0	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min823d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:10	1449/1449	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Aug%202022%2011:04:01%20GMT	https://dekko.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.16.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker34dd.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:10	20715/20715	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2009:58:41%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:11	11937/11937	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2009:58:41%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/jquery/ui/tabs.min.js?ver=1.13.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/jquery/ui/tabs.min0028.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:11	8814/8814	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2009:58:41%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/jquery/ui/accordion.min.js?ver=1.13.1	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/jquery/ui/accordion.min0028.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:11	157610/157610	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2015:42:10%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.16	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/mediaelement/mediaelement-and-player.min08e1.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:12	1191/1191	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2009:58:41%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/mediaelement/mediaelement-migrate.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:12	906/906	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2015:42:10%20GMT	https://dekko.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:12	52091/52091	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/Chart.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/Chart.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:12	2533/2533	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/ScrollToPlugin.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/ScrollToPlugin.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:12	25452/25452	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/TweenLite.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/TweenLite.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:13	10153/10153	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/bootstrapCarousel.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/bootstrapCarouseld42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:13	2783/2783	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/counter.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/counterd42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:13	3968/3968	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/easypiechart.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/easypiechartd42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:13	1324/1324	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/fluidvids.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/fluidvids.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:14	4228/4228	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.appear.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.appeard42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:14	5566/5566	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.easing.1.3.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.easing.1.3d42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:15	1753/1753	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.hoverIntent.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.hoverIntent.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:15	28939/28939	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.mixitup.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.mixitup.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:15	13427/13427	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.multiscroll.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.multiscroll.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
02:15:15	62130/62130	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2018:57:06%20GMT	https://dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.nicescroll.min.js?ver=6.0.8	C:/Users/jiwar/Desktop/cln2/coming%20soon/dekko.qodeinteractive.com/wp-content/themes/dekko/assets/js/modules/plugins/jquery.nicescroll.mind42d.js	(from https://dekko.qodeinteractive.com/coming-soon/)
